driver_number,broadcast_name,country_code_x,year,session_name,date_start,time_start,date_end,time_end,gmt_offset,starting_position,wins_before,pit_stops_count,avg_pit_stop_duration,qualifying_position_y,num_stints,used_soft,used_medium,used_hard,num_red_flags,num_safety_car_deployed,num_yellow_flags,num_double_yellow_flags,penalty_seconds,air_temp_mean,track_temp_mean,humidity_mean,pressure_mean,is_rainfall,wind_speed_mean,final_position
43,F COLAPINTO,ARG,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,15,0,1,23.9,19,2,0,1,1,0,1,4,3,0,28.12,46.6,35.54,1006.51,0,1.5,10
43,F COLAPINTO,ARG,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,15,0,1,23.9,19,2,0,1,1,0,1,4,3,0,28.12,46.6,35.54,1006.51,0,1.5,10
44,L HAMILTON,GBR,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,17,1,0,0.0,6,1,0,0,1,0,1,4,3,0,28.12,46.6,35.54,1006.51,0,1.5,20
44,L HAMILTON,GBR,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,17,1,0,0.0,6,1,0,0,1,0,1,4,3,0,28.12,46.6,35.54,1006.51,0,1.5,20
55,C SAINZ,ESP,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,3,2,1,23.9,1,2,0,1,1,0,1,4,3,0,28.12,46.6,35.54,1006.51,0,1.5,2
55,C SAINZ,ESP,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,3,2,1,23.9,1,2,0,1,1,0,1,4,3,0,28.12,46.6,35.54,1006.51,0,1.5,2
63,G RUSSELL,GBR,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,20,3,1,29.3,7,2,0,1,1,0,1,4,3,5,28.12,46.6,35.54,1006.51,0,1.5,6
63,G RUSSELL,GBR,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,20,3,1,29.3,7,2,0,1,1,0,1,4,3,5,28.12,46.6,35.54,1006.51,0,1.5,6
77,V BOTTAS,FIN,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,16,0,1,24.4,18,2,0,1,1,0,1,4,3,0,28.12,46.6,35.54,1006.51,0,1.5,17
77,V BOTTAS,FIN,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,16,0,1,24.4,18,2,0,1,1,0,1,4,3,0,28.12,46.6,35.54,1006.51,0,1.5,17
81,O PIASTRI,AUS,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,5,2,1,24.1,5,2,0,1,1,0,1,4,3,0,28.12,46.6,35.54,1006.51,0,1.5,5
81,O PIASTRI,AUS,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,5,2,1,24.1,5,2,0,1,1,0,1,4,3,0,28.12,46.6,35.54,1006.51,0,1.5,5
1,M VERSTAPPEN,NED,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,2,32,1,43.7,4,2,0,1,1,0,1,5,17,20,19.89,35.6,51.05,785.25,0,2.15,6
4,L NORRIS,GBR,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,3,4,1,22.1,2,2,0,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,2
10,P GASLY,FRA,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,8,0,1,23.2,20,2,0,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,10
11,S PEREZ,MEX,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,18,3,3,23.9,14,4,1,1,1,0,1,5,17,5,19.89,35.6,51.05,785.25,0,2.15,17
14,F ALONSO,ESP,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,13,0,0,0.0,15,1,0,1,0,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,18
16,C LECLERC,MON,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,4,4,2,22.700000000000003,6,3,1,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,3
18,L STROLL,CAN,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,14,0,1,22.5,17,2,0,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,11
20,K MAGNUSSEN,DEN,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,7,0,1,23.3,9,2,0,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,7
22,Y TSUNODA,JPN,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,11,0,0,0.0,7,1,0,1,0,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,20
23,A ALBON,THA,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,9,0,0,0.0,11,1,0,1,0,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,19
24,G ZHOU,CHN,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,19,0,1,22.9,19,2,0,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,15
27,N HULKENBERG,GER,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,10,0,1,23.0,16,2,0,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,9
30,L LAWSON,NZL,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,12,0,2,26.35,10,3,1,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,16
31,E OCON,FRA,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,20,0,1,23.2,18,2,0,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,13
43,F COLAPINTO,ARG,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,16,0,1,23.8,13,2,0,1,1,0,1,5,17,10,19.89,35.6,51.05,785.25,0,2.15,12
44,L HAMILTON,GBR,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,6,1,1,22.5,5,2,0,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,4
55,C SAINZ,ESP,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,1,2,1,22.2,3,2,0,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,1
63,G RUSSELL,GBR,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,5,3,1,22.4,8,2,0,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,5
77,V BOTTAS,FIN,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,15,0,1,22.5,12,2,0,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,14
81,O PIASTRI,AUS,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,17,2,1,21.8,1,2,0,1,1,0,1,5,17,0,19.89,35.6,51.05,785.25,0,2.15,8
1,M VERSTAPPEN,NED,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,17,32,0,0.0,15,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,1
1,M VERSTAPPEN,NED,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,17,33,0,0.0,15,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,1
4,L NORRIS,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,1,4,0,0.0,1,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,6
4,L NORRIS,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,1,4,0,0.0,1,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,6
10,P GASLY,FRA,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,13,0,0,0.0,10,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,3
10,P GASLY,FRA,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,13,0,0,0.0,10,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,3
11,S PEREZ,MEX,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,12,3,0,0.0,19,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,11
11,S PEREZ,MEX,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,12,3,0,0.0,19,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,11
14,F ALONSO,ESP,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,9,0,0,0.0,9,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,14
14,F ALONSO,ESP,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,9,0,0,0.0,9,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,14
16,C LECLERC,MON,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,6,4,0,0.0,6,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,5
16,C LECLERC,MON,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,6,4,0,0.0,6,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,5
18,L STROLL,CAN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,10,0,0,0.0,17,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,20
18,L STROLL,CAN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,10,0,0,0.0,17,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,20
22,Y TSUNODA,JPN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,3,0,0,0.0,12,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,7
22,Y TSUNODA,JPN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,3,0,0,0.0,12,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,7
23,A ALBON,THA,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,7,0,0,0.0,5,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,19
23,A ALBON,THA,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,7,0,0,0.0,5,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,19
24,G ZHOU,CHN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,19,0,0,0.0,20,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,15
24,G ZHOU,CHN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,19,0,0,0.0,20,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,15
27,N HULKENBERG,GER,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,18,0,0,0.0,8,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,18
27,N HULKENBERG,GER,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,18,0,0,0.0,8,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,18
30,L LAWSON,NZL,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,5,0,0,0.0,11,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,9
30,L LAWSON,NZL,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,5,0,0,0.0,11,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,9
31,E OCON,FRA,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,4,0,0,0.0,18,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,2
31,E OCON,FRA,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,4,0,0,0.0,18,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,2
43,F COLAPINTO,ARG,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,16,0,0,0.0,13,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,17
43,F COLAPINTO,ARG,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,16,0,0,0.0,13,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,17
44,L HAMILTON,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,14,1,0,0.0,16,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,10
44,L HAMILTON,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,14,1,0,0.0,16,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,10
50,O BEARMAN,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,15,0,0,0.0,3,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,12
50,O BEARMAN,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,15,0,0,0.0,3,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,12
55,C SAINZ,ESP,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,20,3,0,0.0,7,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,16
55,C SAINZ,ESP,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,20,3,0,0.0,7,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,16
63,G RUSSELL,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,2,3,0,0.0,2,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,4
63,G RUSSELL,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,2,3,0,0.0,2,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,4
77,V BOTTAS,FIN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,11,0,0,0.0,14,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,13
77,V BOTTAS,FIN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,11,0,0,0.0,14,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,13
81,O PIASTRI,AUS,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,8,2,0,0.0,4,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,8
81,O PIASTRI,AUS,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,8,2,0,0.0,4,1,0,1,0,0,1,2,1,0,28.08,45.95,49.45,928.32,1,1.66,8
1,M VERSTAPPEN,NED,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,17,32,1,1409.3,15,2,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,1
1,M VERSTAPPEN,NED,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,17,33,1,1409.3,15,2,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,1
4,L NORRIS,GBR,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,1,4,2,720.0,1,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,6
4,L NORRIS,GBR,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,1,4,2,720.0,1,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,6
10,P GASLY,FRA,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,13,0,1,1407.5,10,2,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,3
10,P GASLY,FRA,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,13,0,1,1407.5,10,2,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,3
11,S PEREZ,MEX,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,12,3,2,725.9,19,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,11
11,S PEREZ,MEX,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,12,3,2,725.9,19,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,11
14,F ALONSO,ESP,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,9,0,2,723.9499999999999,9,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,14
14,F ALONSO,ESP,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,9,0,2,723.9499999999999,9,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,14
16,C LECLERC,MON,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,6,4,2,722.35,6,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,5
16,C LECLERC,MON,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,6,4,2,722.35,6,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,5
18,L STROLL,CAN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,10,0,0,0.0,17,1,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,20
18,L STROLL,CAN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,10,0,0,0.0,17,1,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,20
22,Y TSUNODA,JPN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,3,0,2,722.2,12,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,7
22,Y TSUNODA,JPN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,3,0,2,722.2,12,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,7
23,A ALBON,THA,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,7,0,0,0.0,5,0,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,19
23,A ALBON,THA,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,7,0,0,0.0,5,0,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,19
24,G ZHOU,CHN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,19,0,4,350.95,20,5,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,15
24,G ZHOU,CHN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,19,0,4,350.95,20,5,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,15
27,N HULKENBERG,GER,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,18,0,3,37.56666666666666,8,4,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,18
27,N HULKENBERG,GER,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,18,0,3,37.56666666666666,8,4,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,18
30,L LAWSON,NZL,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,5,0,2,725.4,11,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,9
30,L LAWSON,NZL,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,5,0,2,725.4,11,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,9
31,E OCON,FRA,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,4,0,1,1408.6,18,2,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,2
31,E OCON,FRA,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,4,0,1,1408.6,18,2,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,2
43,F COLAPINTO,ARG,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,16,0,2,25.2,13,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,17
43,F COLAPINTO,ARG,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,16,0,2,25.2,13,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,17
44,L HAMILTON,GBR,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,14,1,2,725.45,16,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,10
44,L HAMILTON,GBR,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,14,1,2,725.45,16,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,10
50,O BEARMAN,GBR,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,15,0,2,730.2,3,3,0,0,0,1,3,5,14,10,21.66,25.77,85.26,926.46,1,0.74,12
50,O BEARMAN,GBR,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,15,0,2,730.2,3,3,0,0,0,1,3,5,14,10,21.66,25.77,85.26,926.46,1,0.74,12
55,C SAINZ,ESP,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,20,3,2,725.25,7,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,16
55,C SAINZ,ESP,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,20,3,2,725.25,7,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,16
63,G RUSSELL,GBR,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,2,3,2,720.6999999999999,2,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,4
63,G RUSSELL,GBR,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,2,3,2,720.6999999999999,2,3,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,4
77,V BOTTAS,FIN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,11,0,1,1422.0,14,2,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,13
77,V BOTTAS,FIN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,11,0,1,1422.0,14,2,0,0,0,1,3,5,14,0,21.66,25.77,85.26,926.46,1,0.74,13
81,O PIASTRI,AUS,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,8,2,2,723.1,4,3,0,0,0,1,3,5,14,10,21.66,25.77,85.26,926.46,1,0.74,8
81,O PIASTRI,AUS,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,8,2,2,723.1,4,3,0,0,0,1,3,5,14,10,21.66,25.77,85.26,926.46,1,0.74,8
1,M VERSTAPPEN,NED,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,5,34,2,21.4,5,3,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,5
4,L NORRIS,GBR,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,6,4,3,20.9,4,4,1,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,6
10,P GASLY,FRA,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,3,0,1,22.1,10,2,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,20
11,S PEREZ,MEX,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,15,3,2,21.1,13,3,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,10
14,F ALONSO,ESP,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,16,0,2,21.4,15,3,1,0,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,11
16,C LECLERC,MON,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,4,4,2,21.4,12,3,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,4
18,L STROLL,CAN,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,18,0,2,28.15,19,3,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,15
20,K MAGNUSSEN,DEN,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,12,0,1,21.9,9,2,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,12
22,Y TSUNODA,JPN,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,7,0,2,21.15,16,3,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,9
23,A ALBON,THA,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,17,0,1,22.0,7,2,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,19
24,G ZHOU,CHN,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,13,0,2,22.3,20,3,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,13
27,N HULKENBERG,GER,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,9,0,2,21.6,11,3,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,8
30,L LAWSON,NZL,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,14,0,2,20.8,18,3,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,16
31,E OCON,FRA,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,11,0,3,19.53333333333333,14,4,1,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,17
43,F COLAPINTO,ARG,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,20,0,2,21.15,8,3,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,14
44,L HAMILTON,GBR,2024,Race,2024-11-24,06:00:00,2024-11-24,08:00:00,-08:00:00,10,1,2,21.15,6,3,0,1,1,0,0,1,0,0,17.83,17.72,47.86,935.89,0,2.9,2
